diameter,weight,red,green,blue,name
523,3725,31,35,14,0
523,3726,42,33,1,0
523,3726,18,42,24,0
523,3727,51,33,30,0
523,3729,39,37,0,0
523,3732,21,47,5,0
523,3733,43,28,7,0
524,3734,35,45,16,0
524,3735,39,33,10,0
524,3736,43,16,15,0
524,3736,35,36,32,0
524,3736,27,28,14,0
524,3737,40,32,20,0
524,3737,38,38,9,0
524,3737,14,56,19,0
524,3738,41,25,18,0
524,3739,32,44,26,0
524,3739,31,46,14,0
525,3741,41,29,24,0
525,3741,22,55,13,0
525,3742,48,49,16,0
525,3743,54,40,18,0
525,3744,47,43,30,0
525,3744,49,42,19,0
525,3745,20,35,13,0
525,3747,65,32,0,0
525,3748,27,17,4,0
525,3749,57,36,5,0
525,3749,48,30,17,0
525,3753,48,19,0,0
526,3754,29,36,2,0
526,3754,30,34,8,0
526,3754,31,37,9,0
526,3755,26,28,4,0
526,3755,38,25,19,0
526,3756,38,31,8,0
526,3757,45,47,37,0
526,3758,12,39,9,0
527,3761,41,40,11,0
527,3762,40,33,0,0
527,3763,44,34,6,0
527,3764,32,34,4,0
527,3765,30,32,19,0
527,3766,50,48,12,0
527,3767,27,25,20,0
527,3768,11,40,11,0
527,3768,20,43,34,0
527,3769,23,37,21,0
528,3770,22,20,21,0
528,3771,29,12,26,0
528,3771,46,42,6,0
528,3771,18,59,3,0
528,3772,26,30,13,0
528,3772,37,17,25,0
529,3773,32,44,6,0
529,3774,32,28,0,0
529,3776,56,44,11,0
529,3777,17,42,31,0
529,3779,37,40,21,0
529,3782,27,54,11,0
529,3783,49,32,2,0
530,3784,19,20,15,0
530,3785,36,48,18,0
530,3786,26,32,8,0
530,3786,46,48,0,0
530,3787,40,33,13,0
530,3788,26,34,3,0
530,3789,32,26,8,0
530,3790,22,45,20,0
530,3790,40,51,7,0
530,3792,40,23,5,0
530,3794,26,11,14,0
530,3795,39,37,36,0
530,3796,39,44,26,0
530,3796,22,47,10,0
530,3796,28,28,8,0
530,3797,52,62,2,0
531,3797,37,23,28,0
531,3799,28,30,6,0
531,3799,28,29,8,0
531,3800,44,26,24,0
531,3801,37,42,0,0
531,3801,38,56,6,0
531,3802,23,24,17,0
531,3804,29,24,26,0
531,3805,31,59,19,0
532,3805,34,36,4,0
532,3806,34,41,5,0
532,3808,43,32,7,0
532,3809,22,23,18,0
532,3811,42,39,12,0
532,3812,38,29,4,0
532,3812,30,36,0,0
532,3812,35,20,31,0
532,3813,31,22,12,0
532,3814,34,24,2,0
532,3814,20,33,30,0
532,3815,37,24,15,0
532,3815,16,48,0,0
533,3816,29,31,14,0
533,3818,34,28,21,0
533,3820,29,37,0,0
533,3820,31,29,18,0
533,3822,41,31,0,0
533,3823,35,31,22,0
533,3823,38,25,23,0
533,3824,32,18,28,0
533,3825,32,31,30,0
533,3826,35,32,12,0
534,3827,47,12,22,0
534,3829,46,33,6,0
534,3830,50,55,24,0
535,3830,24,39,12,0
535,3832,48,23,22,0
535,3833,58,34,15,0
535,3833,43,36,3,0
535,3834,42,50,8,0
535,3836,31,39,18,0
535,3836,41,12,23,0
535,3836,33,43,21,0
535,3837,29,44,14,0
535,3837,24,36,0,0
535,3839,40,29,10,0
535,3840,26,34,22,0
535,3840,44,62,28,0
535,3841,45,27,5,0
535,3841,51,62,15,0
536,3842,28,33,9,0
536,3843,40,34,31,0
536,3844,16,32,0,0
536,3845,46,30,11,0
536,3846,55,35,0,0
536,3848,38,28,13,0
536,3848,19,34,7,0
536,3849,38,46,26,0
536,3850,30,36,13,0
536,3850,35,33,22,0
536,3853,28,36,8,0
536,3854,32,42,10,0
536,3856,44,37,21,0
536,3856,37,27,11,0
536,3857,41,43,0,0
536,3858,21,44,19,0
536,3859,25,37,32,0
537,3860,27,26,9,0
537,3860,40,35,44,0
537,3860,40,35,19,0
537,3862,21,59,4,0
537,3863,38,20,1,0
537,3863,10,37,10,0
537,3864,34,27,34,0
537,3864,21,32,2,0
537,3866,48,16,25,0
537,3868,45,38,16,0
538,3870,17,27,13,0
538,3871,32,43,0,0
538,3871,66,34,28,0
538,3872,25,44,13,0
538,3872,22,34,0,0
538,3872,42,55,10,0
538,3873,32,21,13,0
538,3873,35,47,16,0
538,3874,38,29,20,0
538,3875,33,35,13,0
538,3875,44,42,22,0
539,3875,41,22,12,0
539,3876,34,40,16,0
539,3877,51,28,19,0
539,3879,45,47,12,0
539,3879,26,49,44,0
539,3881,25,40,1,0
539,3881,33,40,3,0
539,3882,32,43,22,0
539,3883,38,33,1,0
539,3884,38,45,6,0
539,3885,24,31,11,0
539,3887,23,34,18,0
540,3888,31,14,21,0
540,3891,41,44,17,0
540,3892,24,37,32,0
540,3893,32,25,6,0
540,3893,41,47,0,0
540,3894,29,26,21,0
540,3894,37,37,11,0
540,3894,24,47,13,0
540,3894,41,32,16,0
540,3894,36,48,0,0
540,3895,37,26,14,0
540,3896,25,32,0,0
540,3896,26,29,11,0
540,3898,44,49,0,0
541,3899,40,23,11,0
541,3899,31,50,17,0
541,3900,28,53,21,0
541,3902,35,50,15,0
541,3903,38,68,14,0
541,3904,53,25,0,0
541,3904,50,56,0,0
541,3905,35,18,14,0
541,3906,30,32,4,0
541,3906,27,26,10,0
541,3906,21,41,12,0
541,3907,27,26,28,0
542,3907,30,35,0,0
542,3907,49,40,17,0
542,3907,22,50,15,0
542,3908,35,29,7,0
542,3909,38,33,0,0
542,3910,46,17,0,0
542,3910,33,39,22,0
542,3911,19,35,11,0
542,3912,48,36,17,0
542,3913,32,29,33,0
542,3914,44,20,0,0
542,3915,28,51,20,0
542,3916,35,30,4,0
543,3917,44,26,13,0
543,3918,49,37,0,0
543,3919,56,47,24,0
543,3922,31,43,17,0
543,3922,33,34,1,0
543,3923,45,40,0,0
543,3925,30,34,15,0
543,3927,32,34,29,0
543,3928,38,31,7,0
543,3930,47,27,22,0
544,3931,51,19,18,0
544,3932,47,27,12,0
544,3932,27,58,33,0
544,3933,27,30,13,0
544,3933,15,52,12,0
544,3934,32,36,18,0
544,3934,42,50,23,0
544,3935,20,41,40,0
544,3936,41,42,13,0
544,3936,19,26,23,0
544,3937,23,44,28,0
544,3938,33,34,5,0
544,3939,25,48,7,0
544,3939,29,20,31,0
544,3941,35,40,1,0
545,3941,34,25,15,0
545,3943,25,35,35,0
545,3943,39,41,17,0
545,3944,40,30,16,0
545,3944,26,30,29,0
545,3944,41,46,13,0
545,3945,25,27,36,0
545,3947,20,43,6,0
545,3948,36,48,12,0
545,3948,28,33,17,0
545,3948,37,30,26,0
545,3949,26,51,9,0
545,3949,37,41,2,0
545,3950,30,44,24,0
545,3951,50,25,16,0
545,3951,52,28,6,0
546,3951,49,46,26,0
546,3952,24,47,30,0
546,3953,40,39,4,0
546,3955,42,30,19,0
546,3957,24,5,4,0
546,3957,35,51,10,0
546,3958,38,31,12,0
546,3958,59,32,22,0
546,3959,27,32,15,0
546,3960,43,14,11,0
546,3960,36,25,2,0
546,3961,26,38,10,0
547,3961,20,34,13,0
547,3962,32,23,18,0
547,3962,41,40,9,0
547,3963,36,40,17,0
547,3966,51,36,8,0
547,3966,51,54,2,0
547,3966,36,51,14,0
547,3967,42,13,27,0
547,3968,46,37,31,0
547,3968,60,50,15,0
547,3969,45,31,22,0
547,3970,42,24,15,0
548,3971,52,31,16,0
548,3971,41,36,9,0
548,3972,24,43,15,0
548,3972,24,27,8,0
548,3972,45,25,0,0
548,3973,35,29,15,0
548,3974,23,32,5,0
548,3975,28,31,23,0
548,3975,39,42,0,0
548,3976,40,37,11,0
548,3977,49,40,16,0
548,3977,31,20,7,0
548,3977,28,26,9,0
548,3978,43,39,25,0
548,3979,44,36,3,0
548,3979,31,39,5,0
548,3980,19,14,5,0
548,3981,37,53,21,0
548,3981,23,36,3,0
548,3984,40,17,10,0
549,3984,48,38,12,0
549,3986,44,64,27,0
549,3986,48,33,12,0
549,3988,45,34,14,0
549,3988,29,30,26,0
549,3989,49,36,5,0
549,3990,53,31,17,0
549,3990,28,21,8,0
549,3991,42,25,13,0
549,3992,39,20,11,0
549,3992,35,36,0,0
549,3994,35,38,19,0
549,3994,26,15,28,0
549,3995,27,30,11,0
550,3997,22,31,6,0
550,3997,38,24,24,0
550,3998,50,36,4,0
550,3998,39,21,36,0
550,3998,45,25,17,0
550,4000,34,39,0,0
550,4002,24,35,10,0
550,4002,16,48,19,0
550,4003,25,38,31,0
550,4003,16,40,7,0
551,4003,28,47,8,0
551,4004,53,43,19,0
551,4004,36,51,8,0
551,4005,37,34,26,0
551,4006,19,43,21,0
551,4006,24,26,11,0
551,4007,22,10,17,0
551,4008,35,25,7,0
551,4009,32,31,12,0
551,4011,43,35,4,0
552,4011,33,30,5,0
552,4012,24,34,5,0
552,4013,28,45,14,0
552,4013,10,33,34,0
552,4014,44,35,17,0
552,4015,27,26,1,0
552,4016,18,28,22,0
552,4016,36,29,10,0
552,4016,51,21,17,0
552,4017,28,31,0,0
552,4018,37,39,19,0
552,4019,32,58,15,0
552,4020,33,43,14,0
552,4021,26,36,10,0
553,4021,30,49,8,0
553,4021,41,40,14,0
553,4021,38,32,10,0
553,4021,32,16,4,0
553,4022,40,21,16,0
553,4022,36,18,12,0
553,4023,23,27,22,0
553,4026,28,26,28,0
553,4028,30,24,14,0
553,4029,16,22,14,0
553,4030,38,33,9,0
553,4031,31,36,8,0
553,4032,37,21,16,0
553,4032,36,22,25,0
553,4033,36,29,4,0
553,4033,9,35,10,0
554,4034,36,41,11,0
554,4035,13,27,0,0
554,4035,40,35,11,0
554,4035,33,39,21,0
554,4035,26,33,15,0
554,4035,31,54,11,0
554,4036,29,25,5,0
554,4037,42,18,7,0
554,4037,44,31,0,0
554,4038,33,24,26,0
554,4038,36,33,31,0
554,4039,29,34,22,0
554,4040,33,29,0,0
554,4041,45,47,2,0
554,4042,35,48,20,0
555,4044,29,29,16,0
555,4044,29,28,3,0
555,4045,38,30,4,0
555,4046,22,45,18,0
555,4048,27,51,4,0
555,4048,35,39,0,0
555,4049,38,45,17,0
555,4050,28,43,19,0
555,4051,23,29,10,0
555,4052,40,26,18,0
555,4053,47,33,15,0
555,4055,33,43,20,0
555,4057,35,40,5,0
555,4057,23,11,17,0
555,4058,24,39,45,0
555,4059,36,44,7,0
555,4059,31,43,0,0
556,4061,51,34,0,0
556,4062,25,41,8,0
556,4064,25,36,2,0
556,4066,50,59,6,0
556,4067,41,43,23,0
556,4067,34,47,0,0
556,4067,31,53,14,0
556,4068,33,37,4,0
556,4070,26,40,13,0
556,4071,26,45,15,0
556,4071,44,33,14,0
556,4072,47,30,25,0
556,4073,42,37,17,0
556,4073,26,43,8,0
556,4074,24,35,19,0
556,4074,8,43,22,0
556,4075,45,47,13,0
556,4076,34,41,0,0
556,4077,42,9,27,0
556,4078,29,31,5,0
556,4078,31,35,15,0
556,4079,44,30,6,0
557,4080,46,39,19,0
557,4081,34,33,7,0
557,4082,25,22,5,0
557,4083,41,46,19,0
557,4083,32,50,15,0
557,4083,32,34,0,0
557,4084,19,39,30,0
557,4084,40,28,14,0
557,4085,43,24,11,0
557,4086,37,39,5,0
557,4087,26,32,11,0
558,4088,34,55,11,0
558,4089,17,32,3,0
558,4090,35,63,10,0
558,4091,16,16,5,0
558,4093,51,25,5,0
558,4093,50,24,13,0
558,4094,53,21,10,0
558,4095,24,32,15,0
558,4095,33,36,4,0
558,4095,28,34,7,0
558,4096,34,52,12,0
558,4096,49,28,12,0
558,4097,36,35,6,0
558,4098,34,64,19,0
558,4101,7,36,3,0
558,4102,31,29,13,0
558,4103,36,35,0,0
558,4103,37,32,14,0
559,4103,40,31,25,0
559,4104,29,40,27,0
559,4105,21,39,12,0
559,4106,30,34,3,0
559,4107,25,26,0,0
559,4108,26,33,23,0
559,4109,45,44,10,0
559,4110,50,35,0,0
559,4111,43,23,19,0
559,4111,43,28,16,0
559,4111,51,42,2,0
559,4112,33,47,6,0
559,4113,27,40,13,0
560,4115,56,39,6,0
560,4116,49,17,0,0
560,4117,32,31,6,0
560,4118,29,41,25,0
560,4119,28,38,12,0
560,4120,43,27,0,0
560,4121,11,41,8,0
560,4122,28,29,21,0
560,4123,25,30,0,0
560,4123,28,24,9,0
560,4125,52,44,24,0
560,4126,32,53,15,0
560,4127,18,40,23,0
560,4129,48,39,23,0
560,4129,15,37,10,0
560,4130,37,42,5,0
560,4131,51,15,0,0
560,4132,50,40,24,0
560,4133,20,26,7,0
560,4134,27,40,4,0
560,4136,47,58,27,0
560,4136,37,40,12,0
561,4136,43,33,15,0
561,4137,40,18,0,0
561,4138,50,44,0,0
561,4138,23,27,0,0
561,4138,40,46,24,0
561,4139,40,36,23,0
561,4140,21,48,29,0
561,4141,35,45,12,0
561,4142,33,28,14,0
561,4144,32,28,0,0
561,4145,21,48,13,0
561,4145,27,36,8,0
561,4146,17,16,20,0
561,4147,48,34,19,0
561,4147,33,29,29,0
561,4148,16,46,27,0
561,4149,31,38,9,0
562,4150,19,28,0,0
562,4150,39,21,1,0
562,4151,35,33,4,0
562,4151,29,35,17,0
562,4152,38,41,0,0
562,4153,41,50,20,0
562,4153,44,43,0,0
562,4154,30,34,0,0
562,4155,36,39,16,0
562,4158,46,10,10,0
562,4159,32,32,5,0
562,4159,32,32,16,0
562,4159,28,35,17,0
562,4160,42,27,22,0
562,4160,20,36,4,0
563,4161,48,18,4,0
563,4161,35,44,0,0
563,4162,29,21,5,0
563,4164,50,24,34,0
563,4165,37,44,14,0
563,4166,59,25,20,0
563,4167,35,33,6,0
563,4167,39,34,10,0
563,4168,43,41,25,0
563,4170,30,21,11,0
563,4171,35,12,29,0
563,4171,25,33,8,0
563,4172,44,23,5,0
563,4173,22,41,10,0
564,4174,22,18,14,0
564,4174,25,30,21,0
564,4175,35,39,23,0
564,4176,37,36,31,0
564,4176,27,39,0,0
564,4177,34,40,3,0
564,4178,38,27,28,0
564,4178,39,44,16,0
564,4179,41,32,16,0
564,4179,39,26,18,0
564,4180,26,29,20,0
565,4181,32,44,11,0
565,4182,30,23,27,0
565,4183,28,38,17,0
565,4183,50,41,14,0
565,4184,43,34,0,0
565,4184,34,43,9,0
565,4185,38,37,24,0
565,4185,41,37,11,0
565,4186,21,32,24,0
565,4186,35,48,13,0
565,4186,45,24,11,0
565,4187,36,49,3,0
565,4188,31,31,21,0
565,4190,25,33,11,0
565,4191,50,37,35,0
565,4192,33,18,16,0
565,4192,36,40,14,0
565,4193,40,40,28,0
565,4194,31,48,19,0
566,4195,23,15,2,0
566,4196,41,40,8,0
566,4196,54,40,0,0
566,4196,37,36,2,0
566,4197,39,29,5,0
566,4197,36,39,16,0
566,4197,47,27,1,0
566,4198,19,27,21,0
566,4200,15,31,15,0
566,4200,24,47,12,0
566,4201,45,16,25,0
566,4202,31,37,10,0
566,4203,47,41,18,0
567,4205,35,32,4,0
567,4206,34,30,33,0
567,4206,52,18,0,0
567,4207,38,20,23,0
567,4207,26,36,8,0
567,4207,17,61,16,0
567,4207,28,39,8,0
567,4208,32,35,8,0
567,4208,43,34,16,0
567,4209,46,58,13,0
567,4210,32,21,0,0
567,4211,43,33,27,0
567,4212,41,28,30,0
567,4213,34,27,29,0
567,4213,7,51,13,0
567,4214,37,55,13,0
568,4215,30,41,28,0
568,4216,20,25,19,0
568,4216,23,28,0,0
568,4217,32,34,0,0
568,4219,35,51,29,0
568,4220,36,25,23,0
568,4220,39,49,0,0
568,4221,30,36,0,0
568,4222,30,23,5,0
568,4223,9,42,10,0
568,4224,52,62,33,0
568,4225,35,45,9,0
568,4227,42,35,12,0
568,4227,36,52,20,0
568,4228,37,33,9,0
568,4229,42,38,0,0
568,4230,26,37,35,0
568,4230,33,35,14,0
568,4231,36,23,4,0
568,4231,35,24,25,0
568,4232,33,46,0,0
568,4233,56,46,6,0
568,4233,46,40,22,0
568,4234,34,47,32,0
569,4235,34,50,9,0
569,4236,35,15,22,0
569,4236,10,29,21,0
569,4236,32,37,3,0
569,4236,34,16,14,0
569,4237,32,40,12,0
569,4237,33,6,8,0
570,4238,39,36,0,0
570,4238,19,25,20,0
570,4239,47,39,0,0
570,4239,30,56,0,0
570,4239,37,28,19,0
570,4241,37,55,9,0
570,4242,16,56,11,0
570,4242,20,45,31,0
570,4243,26,38,25,0
570,4244,28,18,21,0
570,4245,50,30,10,0
570,4246,51,51,1,0
570,4246,51,25,31,0
570,4247,20,33,15,0
570,4247,26,34,19,0
571,4248,36,42,16,0
571,4249,41,25,23,0
571,4249,40,29,11,0
571,4250,37,38,23,0
571,4251,37,40,22,0
571,4252,29,54,5,0
571,4252,24,10,20,0
571,4252,14,39,0,0
571,4253,41,36,10,0
571,4254,30,43,25,0
571,4255,22,29,11,0
571,4255,33,18,17,0
571,4255,24,38,24,0
571,4256,29,43,9,0
571,4257,18,22,18,0
571,4257,20,16,15,0
571,4258,23,30,22,0
571,4258,43,51,14,0
571,4258,42,22,2,0
571,4259,55,34,28,0
572,4259,37,29,11,0
572,4260,53,39,19,0
572,4261,35,32,0,0
572,4262,44,24,15,0
572,4263,27,35,16,0
572,4264,28,27,9,0
572,4264,29,40,1,0
572,4265,32,18,27,0
572,4266,34,46,6,0
572,4267,40,39,27,0
572,4267,33,30,0,0
572,4267,34,40,6,0
572,4268,38,40,14,0
572,4269,39,26,35,0
573,4269,43,52,13,0
573,4270,39,43,10,0
573,4271,40,55,16,0
573,4271,34,34,9,0
573,4272,26,59,0,0
573,4273,21,33,11,0
573,4273,49,33,24,0
573,4274,25,39,12,0
573,4275,38,42,16,0
573,4276,45,43,0,0
573,4276,33,24,16,0
573,4277,57,24,13,0
573,4278,36,38,11,0
573,4279,42,36,23,0
573,4280,28,32,19,0
574,4281,50,23,3,0
574,4282,52,47,11,0
574,4283,45,33,18,0
574,4284,31,40,23,0
574,4284,54,40,16,0
574,4284,34,47,0,0
574,4285,30,12,10,0
574,4286,26,24,32,0
574,4286,34,37,16,0
574,4287,34,21,14,0
574,4288,34,15,7,0
574,4289,28,33,10,0
574,4290,40,47,13,0
574,4290,39,28,7,0
574,4290,36,50,0,0
574,4291,38,41,28,0
574,4292,41,39,8,0
574,4293,41,39,4,0
574,4293,39,48,18,0
574,4294,35,28,1,0
575,4294,43,13,7,0
575,4294,28,31,18,0
575,4295,34,48,13,0
575,4296,27,27,13,0
575,4296,33,46,30,0
575,4296,42,27,20,0
575,4297,35,17,28,0
575,4298,34,32,3,0
575,4299,19,17,1,0
575,4299,42,37,12,0
575,4300,33,28,1,0
575,4300,25,6,15,0
575,4300,29,21,14,0
575,4300,24,43,13,0
576,4301,34,21,7,0
576,4301,31,23,25,0
576,4302,44,30,18,0
576,4302,30,33,41,0
576,4303,45,47,7,0
576,4303,51,27,7,0
576,4304,27,28,23,0
576,4304,32,38,25,0
576,4305,33,41,28,0
576,4305,58,32,0,0
576,4306,46,24,12,0
576,4306,34,26,19,0
576,4307,33,46,8,0
576,4307,40,48,22,0
576,4308,27,30,15,0
576,4309,39,46,29,0
576,4310,40,44,0,0
576,4310,45,34,13,0
576,4311,35,30,22,0
576,4312,23,43,15,0
576,4313,18,39,0,0
576,4314,37,46,15,0
576,4315,29,31,6,0
577,4316,56,33,26,0
577,4317,47,49,12,0
577,4318,36,43,11,0
577,4318,33,20,14,0
577,4318,24,18,23,0
577,4319,41,43,10,0
577,4319,49,27,9,0
577,4320,34,39,0,0
577,4320,32,36,11,0
577,4321,26,24,6,0
577,4321,20,36,21,0
577,4322,47,19,0,0
577,4323,35,38,23,0
578,4324,40,36,5,0
578,4325,35,51,27,0
578,4325,38,32,26,0
578,4325,36,34,13,0
578,4326,31,48,0,0
578,4327,37,31,8,0
578,4327,35,22,10,0
578,4328,31,27,19,0
578,4330,19,19,8,0
578,4330,10,60,13,0
578,4331,38,35,19,0
578,4331,35,19,9,0
578,4332,38,47,16,0
578,4333,38,20,16,0
578,4333,50,43,18,0
578,4334,36,27,22,0
579,4335,42,20,12,0
579,4336,31,46,14,0
579,4336,37,24,12,0
579,4337,29,45,22,0
579,4338,29,40,20,0
579,4339,59,31,3,0
579,4340,26,37,8,0
579,4341,17,42,8,0
579,4342,50,36,20,0
579,4342,25,19,25,0
579,4342,34,15,11,0
579,4343,42,39,16,0
579,4344,35,31,14,0
579,4344,27,44,21,0
579,4346,38,45,16,0
579,4346,17,29,1,0
579,4347,21,37,12,0
579,4348,17,48,10,0
580,4349,15,27,0,0
580,4349,38,43,31,0
580,4349,27,37,6,0
580,4350,17,25,2,0
580,4351,16,33,23,0
580,4352,44,32,21,0
580,4353,35,40,29,0
580,4354,33,25,10,0
580,4354,19,30,10,0
580,4355,42,25,0,0
580,4356,50,15,6,0
580,4357,23,37,16,0
580,4358,26,47,10,0
580,4359,17,29,19,0
580,4359,39,14,0,0
580,4360,35,52,4,0
580,4361,25,42,0,0
580,4361,26,31,25,0
581,4362,45,45,14,0
581,4363,31,42,14,0
581,4363,46,41,21,0
581,4364,49,39,0,0
581,4365,59,51,21,0
581,4365,28,28,28,0
581,4365,26,53,25,0
581,4365,24,17,24,0
581,4365,26,34,16,0
581,4367,34,40,13,0
581,4368,32,42,15,0
581,4369,33,49,26,0
581,4370,48,23,20,0
581,4370,51,52,18,0
581,4371,42,27,6,0
581,4371,45,48,15,0
581,4371,32,25,6,0
581,4372,29,29,1,0
582,4372,24,47,12,0
582,4373,37,47,17,0
582,4374,30,57,16,0
582,4376,26,25,27,0
582,4377,35,39,9,0
582,4378,42,28,14,0
582,4379,32,36,16,0
582,4380,38,38,19,0
583,4380,24,44,2,0
583,4381,32,35,4,0
583,4381,60,31,3,0
583,4381,34,46,1,0
583,4383,15,23,14,0
583,4385,45,27,0,0
583,4385,51,47,0,0
583,4386,30,39,7,0
583,4387,33,25,16,0
583,4388,49,28,8,0
583,4389,31,39,11,0
584,4389,25,19,2,0
584,4390,31,19,12,0
584,4391,43,34,6,0
584,4392,22,37,11,0
584,4393,42,51,21,0
584,4395,26,23,1,0
584,4396,29,39,23,0
584,4396,55,36,19,0
584,4397,41,37,21,0
584,4397,22,29,19,0
584,4398,25,42,26,0
584,4399,36,50,12,0
584,4399,49,40,25,0
584,4399,44,42,26,0
584,4400,41,46,14,0
584,4400,15,38,0,0
584,4400,47,27,16,0
584,4402,31,37,29,0
585,4402,44,44,7,0
585,4403,46,31,31,0
585,4404,55,32,12,0
585,4404,35,22,4,0
585,4406,35,14,4,0
585,4406,43,23,7,0
585,4407,22,52,15,0
585,4408,41,40,9,0
585,4408,31,23,0,0
585,4409,52,34,8,0
585,4410,24,39,20,0
585,4411,63,16,9,0
586,4411,37,33,16,0
586,4411,32,45,26,0
586,4412,57,27,10,0
586,4412,34,37,25,0
586,4413,50,36,21,0
586,4414,11,38,29,0
586,4414,29,35,4,0
586,4415,34,30,11,0
586,4416,28,25,0,0
586,4416,33,36,20,0
586,4418,18,35,11,0
586,4419,36,39,23,0
586,4419,35,36,4,0
586,4420,37,39,19,0
586,4421,52,25,31,0
586,4422,32,32,13,0
586,4423,33,54,22,0
586,4424,35,33,17,0
587,4425,49,45,18,0
587,4426,45,34,14,0
587,4427,31,29,0,0
587,4428,30,25,8,0
587,4429,42,32,14,0
587,4430,21,35,38,0
587,4430,47,51,32,0
587,4431,36,28,10,0
587,4432,37,41,22,0
587,4432,38,40,1,0
587,4432,49,38,18,0
587,4433,32,23,18,0
587,4434,45,44,7,0
587,4434,34,38,0,0
587,4435,31,61,2,0
587,4437,24,37,17,0
587,4437,15,44,6,0
587,4437,38,32,9,0
587,4438,37,43,26,0
588,4439,33,40,22,0
588,4439,35,53,0,0
588,4440,35,24,1,0
588,4440,38,15,0,0
588,4440,40,37,19,0
588,4441,39,41,3,0
588,4442,58,34,8,0
588,4444,39,26,0,0
588,4445,35,43,6,0
588,4446,45,51,3,0
588,4446,28,35,16,0
588,4446,37,33,5,0
588,4446,48,23,31,0
588,4447,39,25,16,0
588,4448,33,33,15,0
588,4448,46,14,22,0
588,4449,36,40,14,0
588,4449,27,40,16,0
589,4450,42,37,0,0
589,4451,31,35,19,0
589,4452,43,34,15,0
589,4453,23,49,33,0
589,4454,39,45,10,0
589,4454,50,27,13,0
589,4455,37,33,0,0
589,4456,32,38,15,0
589,4456,37,20,1,0
589,4458,27,21,37,0
589,4459,40,42,12,0
589,4460,35,26,0,0
589,4460,25,25,24,0
589,4461,37,44,15,0
589,4461,21,32,3,0
589,4462,39,32,18,0
590,4462,47,46,24,0
590,4463,47,27,18,0
590,4464,49,41,6,0
590,4464,27,38,9,0
590,4464,42,48,8,0
590,4465,27,39,22,0
590,4466,32,34,26,0
590,4466,44,9,24,0
590,4467,51,36,6,0
590,4468,37,38,16,0
590,4468,41,37,32,0
590,4469,22,32,13,0
590,4470,43,46,15,0
590,4470,24,61,26,0
590,4471,22,40,27,0
590,4472,20,40,20,0
590,4473,44,29,12,0
590,4475,62,40,15,0
590,4475,38,35,32,0
590,4476,32,25,9,0
590,4477,52,46,10,0
591,4479,41,40,5,0
591,4479,23,30,0,0
591,4480,10,18,0,0
591,4482,31,39,14,0
591,4483,39,36,17,0
591,4484,27,38,24,0
591,4484,39,47,21,0
591,4485,30,8,10,0
591,4485,25,23,0,0
591,4486,41,32,11,0
591,4486,34,25,25,0
591,4488,47,36,1,0
591,4488,39,31,8,0
592,4488,32,37,29,0
592,4489,38,45,32,0
592,4489,33,51,8,0
592,4490,44,35,14,0
592,4490,18,43,12,0
592,4492,40,28,22,0
592,4493,35,36,0,0
592,4494,31,39,19,0
592,4495,33,32,19,0
592,4496,44,47,0,0
592,4496,48,31,6,0
592,4497,50,36,8,0
592,4498,18,40,18,0
592,4498,36,38,9,0
593,4498,22,39,11,0
593,4499,34,34,7,0
593,4499,44,47,2,0
593,4500,27,54,4,0
593,4501,28,29,1,0
593,4501,44,16,0,0
593,4502,31,25,0,0
593,4503,33,43,8,0
593,4504,30,33,37,0
593,4504,52,50,0,0
593,4505,19,38,4,0
593,4506,28,37,0,0
593,4506,53,24,27,0
593,4506,39,16,6,0
593,4507,33,33,18,0
593,4508,29,35,4,0
593,4508,37,27,13,0
594,4509,31,44,18,0
594,4510,32,46,13,0
594,4511,27,36,4,0
594,4511,36,31,12,0
594,4511,44,22,22,0
594,4512,48,44,11,0
594,4512,48,38,16,0
594,4512,42,18,0,0
594,4513,19,23,16,0
594,4513,41,26,27,0
594,4514,30,30,6,0
594,4515,39,33,20,0
594,4515,30,48,11,0
594,4516,39,42,16,0
594,4516,37,37,17,0
594,4516,37,38,27,0
595,4517,22,45,9,0
595,4518,32,41,21,0
595,4518,27,40,3,0
595,4519,51,35,18,0
595,4520,35,33,25,0
595,4522,13,34,23,0
595,4522,40,38,16,0
595,4523,32,36,0,0
595,4524,25,31,9,0
595,4525,30,46,31,0
596,4525,56,18,0,0
596,4526,37,57,25,0
596,4527,41,45,30,0
596,4528,44,34,16,0
596,4529,38,24,37,0
596,4529,39,43,31,0
596,4530,36,34,5,0
596,4530,36,51,25,0
596,4531,34,53,14,0
596,4531,33,42,6,0
596,4532,0,27,9,0
596,4532,67,33,7,0
596,4533,18,28,0,0
596,4534,44,21,0,0
596,4535,54,43,8,0
596,4535,32,33,16,0
596,4535,38,27,16,0
597,4535,37,22,17,0
597,4535,37,38,32,0
597,4536,31,33,17,0
597,4536,23,27,8,0
597,4536,45,11,17,0
597,4537,22,34,21,0
597,4538,33,33,0,0
597,4539,43,35,47,0
597,4540,25,30,12,0
597,4541,49,39,7,0
597,4541,21,41,19,0
597,4542,36,42,15,0
597,4542,33,32,3,0
597,4542,33,16,6,0
597,4543,36,36,7,0
597,4543,26,20,31,0
597,4544,45,42,0,0
597,4544,61,37,11,0
597,4546,52,34,21,0
597,4547,32,50,23,0
598,4548,27,51,22,0
598,4548,26,27,16,0
598,4548,30,31,13,0
598,4549,39,44,12,0
